,order_id,customer_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,customer_name,customer_segment,order_details_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer
6167,CA-2018-114552,239,2018-09-02,Cleveland,Ohio,East,United States,44105.0,2018-09-08,Standard Class,Dorris liebe,Corporate,6172,3,0.2,4.0,0.28,15,549,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,Eldon
6168,CA-2018-114636,314,2018-08-25,Charlotte,North Carolina,South,United States,28205.0,2018-08-29,Standard Class,Guy Armstrong,Consumer,6173,5,0.2,67.0,0.35,192,1703,Xerox 1910,Office Supplies,Paper,Xerox
6169,CA-2018-114804,68,2018-10-17,Modesto,California,West,United States,95351.0,2018-10-19,Second Class,Barry Französisch,Corporate,6174,1,0.2,5.0,0.09,53,1248,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,Panasonic
6170,CA-2018-115070,546,2018-04-10,Jacksonville,Florida,South,United States,32216.0,2018-04-14,Second Class,Mitch Gastineau,Corporate,6175,3,0.7,-3.0,-0.7,4,57,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,Acco
6171,CA-2018-115070,546,2018-04-10,Jacksonville,Florida,South,United States,32216.0,2018-04-14,Second Class,Mitch Gastineau,Corporate,6176,5,0.2,2.0,0.15,12,1494,Stackable Trays,Furniture,Furnishings,Other
6172,CA-2018-115105,118,2018-02-06,New York City,New York,East,United States,10024.0,2018-02-11,Standard Class,Bryan Davis,Consumer,6177,1,0.2,30.0,0.13,241,170,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic
6173,CA-2018-115119,695,2018-10-26,Lancaster,Pennsylvania,East,United States,17602.0,2018-10-30,Standard Class,Shaun Chance,Corporate,6178,1,0.4,-13.0,-0.22,62,437,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,Cisco
6174,CA-2018-115119,695,2018-10-26,Lancaster,Pennsylvania,East,United States,17602.0,2018-10-30,Standard Class,Shaun Chance,Corporate,6179,7,0.7,-65.0,-0.8,81,1311,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,Other
6175,CA-2018-115154,627,2018-01-08,Seattle,Washington,West,United States,98115.0,2018-01-11,First Class,Ricardo Sperren,Corporate,6180,2,0.0,80.0,0.09,893,278,Balt Solid Wood Round Tables,Furniture,Tables,Balt
6176,CA-2018-115175,504,2018-08-07,San Jose,California,West,United States,95123.0,2018-08-12,Standard Class,Matt Collins,Consumer,6181,5,0.0,115.0,0.47,245,1682,Xerox 1891,Office Supplies,Paper,Xerox
6177,CA-2018-115322,792,2018-05-11,New York City,New York,East,United States,10024.0,2018-05-16,Second Class,Zuschuss Carroll,Consumer,6182,3,0.0,13.0,0.29,44,1239,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,Panasonic
6178,CA-2018-115364,581,2018-06-26,San Diego,California,West,United States,92105.0,2018-07-02,Standard Class,Olvera Toch,Consumer,6183,12,0.0,2.0,0.02,84,588,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,Eldon
6179,CA-2018-115427,264,2018-12-30,Fairfield,California,West,United States,94533.0,2019-01-03,Standard Class,Erica Bern,Corporate,6184,2,0.2,5.0,0.33,14,414,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Cardinal
6180,CA-2018-115427,264,2018-12-30,Fairfield,California,West,United States,94533.0,2019-01-03,Standard Class,Erica Bern,Corporate,6185,2,0.2,6.0,0.31,21,679,GBC Binding covers,Office Supplies,Binders,GBC
6181,CA-2018-115448,534,2018-11-11,Knoxville,Tennessee,South,United States,37918.0,2018-11-14,First Class,Michelle Huthwaite,Consumer,6186,5,0.2,14.0,0.16,89,622,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,Executive Impressions
6182,CA-2018-115546,31,2018-05-14,New York City,New York,East,United States,10035.0,2018-05-18,Standard Class,Amy Hunt,Consumer,6187,2,0.0,6.0,0.26,23,1667,X-Rack File for Hanging Folders,Office Supplies,Storage,Other
6183,CA-2018-115546,31,2018-05-14,New York City,New York,East,United States,10035.0,2018-05-18,Standard Class,Amy Hunt,Consumer,6188,3,0.0,135.0,0.25,540,775,Google Nexus 5,Technology,Phones,Other
6184,CA-2018-115602,241,2018-12-18,New York City,New York,East,United States,10009.0,2018-12-24,Standard Class,Doug Jacobs,Consumer,6189,2,0.0,1.0,0.43,3,1419,Sanford Pocket Accent Highlighters,Office Supplies,Art,Sanford
6185,CA-2018-115602,241,2018-12-18,New York City,New York,East,United States,10009.0,2018-12-24,Standard Class,Doug Jacobs,Consumer,6190,6,0.0,17.0,0.45,39,1508,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors
6186,CA-2018-115602,241,2018-12-18,New York City,New York,East,United States,10009.0,2018-12-24,Standard Class,Doug Jacobs,Consumer,6191,9,0.1,140.0,0.12,1142,1203,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,Office Star
6187,CA-2018-115602,241,2018-12-18,New York City,New York,East,United States,10009.0,2018-12-24,Standard Class,Doug Jacobs,Consumer,6192,13,0.0,511.0,0.3,1705,953,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,Kensington
6188,CA-2018-115651,575,2018-07-09,Chicago,Illinois,Central,United States,60610.0,2018-07-12,First Class,Noel Staavos,Corporate,6193,5,0.2,3.0,0.34,9,1325,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,Quartet
6189,CA-2018-115651,575,2018-07-09,Chicago,Illinois,Central,United States,60610.0,2018-07-12,First Class,Noel Staavos,Corporate,6194,9,0.8,-146.0,-2.5,58,300,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,Belkin
6190,CA-2018-115777,242,2018-08-19,Lawrence,Massachusetts,East,United States,1841.0,2018-08-24,Standard Class,Doug O'Connell,Consumer,6195,3,0.0,9.0,0.48,19,1802,Xerox 200,Office Supplies,Paper,Xerox
6191,CA-2018-115805,428,2018-07-31,Chicago,Illinois,Central,United States,60653.0,2018-07-31,Same Day,Katrina Willman,Consumer,6196,1,0.2,4.0,0.11,37,1108,Motorola L804,Technology,Phones,Motorola
6192,CA-2018-115882,236,2018-09-14,Raleigh,North Carolina,South,United States,27604.0,2018-09-17,First Class,Dorothy Badders,Corporate,6197,3,0.2,23.0,0.31,74,1787,Xerox 1988,Office Supplies,Paper,Xerox
6193,CA-2018-115882,236,2018-09-14,Raleigh,North Carolina,South,United States,27604.0,2018-09-17,First Class,Dorothy Badders,Corporate,6198,4,0.2,94.0,0.1,943,18,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,Other
6194,CA-2018-115931,376,2018-12-22,Carlsbad,New Mexico,West,United States,88220.0,2018-12-26,Standard Class,Jim Mitchum,Corporate,6199,3,0.0,1.0,0.26,4,515,Design Ebony Sketching Pencil,Office Supplies,Art,Other
6195,CA-2018-115931,376,2018-12-22,Carlsbad,New Mexico,West,United States,88220.0,2018-12-26,Standard Class,Jim Mitchum,Corporate,6200,5,0.0,9.0,0.47,18,228,Avery 517,Office Supplies,Labels,Avery
6196,CA-2018-115931,376,2018-12-22,Carlsbad,New Mexico,West,United States,88220.0,2018-12-26,Standard Class,Jim Mitchum,Corporate,6201,3,0.0,10.0,0.28,37,589,Eldon Simplefile Box Office,Office Supplies,Storage,Eldon
6197,CA-2018-115931,376,2018-12-22,Carlsbad,New Mexico,West,United States,88220.0,2018-12-26,Standard Class,Jim Mitchum,Corporate,6202,4,0.2,7.0,0.1,67,912,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,Other
6198,CA-2018-115994,87,2018-01-28,Costa Mesa,California,West,United States,92627.0,2018-01-31,Second Class,Beth Thompson,Home Office,6203,3,0.0,13.0,0.34,38,492,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,DAX
6199,CA-2018-115994,87,2018-01-28,Costa Mesa,California,West,United States,92627.0,2018-01-31,Second Class,Beth Thompson,Home Office,6204,3,0.0,26.0,0.11,240,1006,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Logitech
6200,CA-2018-116113,347,2018-10-02,Montgomery,Alabama,South,United States,36116.0,2018-10-06,Second Class,Jane Waco,Corporate,6205,2,0.0,3.0,0.34,10,1054,"Master Caster Door Stop, Gray",Furniture,Furnishings,Master Caster
6201,CA-2018-116127,678,2018-06-25,New York City,New York,East,United States,10024.0,2018-06-27,Second Class,Sarah Brown,Consumer,6206,1,0.2,-5.0,-0.01,401,530,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,DMI
6202,CA-2018-116204,783,2018-02-11,San Francisco,California,West,United States,94110.0,2018-02-14,Second Class,Victoria Wilson,Corporate,6207,7,0.2,8.0,0.36,21,55,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,Acco
6203,CA-2018-116225,728,2018-11-05,New York City,New York,East,United States,10009.0,2018-11-09,Standard Class,Susan Vittorini,Consumer,6208,5,0.0,172.0,0.44,391,601,Enermax Aurora Lite Keyboard,Technology,Accessories,Enermax
6204,CA-2018-116288,92,2018-03-12,San Francisco,California,West,United States,94122.0,2018-03-17,Standard Class,Bill Stewart,Corporate,6209,3,0.0,10.0,0.04,243,418,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,Carina
6205,CA-2018-116358,414,2018-11-02,Overland Park,Kansas,Central,United States,66212.0,2018-11-06,Standard Class,Kalyca Meade,Corporate,6210,3,0.0,9.0,0.5,18,1507,Staples,Office Supplies,Fasteners,Other
6206,CA-2018-116358,414,2018-11-02,Overland Park,Kansas,Central,United States,66212.0,2018-11-06,Standard Class,Kalyca Meade,Corporate,6211,6,0.0,9.0,0.33,28,329,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,Binney & Smith
6207,CA-2018-116498,434,2018-05-30,San Diego,California,West,United States,92037.0,2018-06-03,Standard Class,Kelly Andreada,Consumer,6212,6,0.0,10.0,0.29,35,520,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,Dixon
6208,CA-2018-116519,181,2018-10-13,New York City,New York,East,United States,10009.0,2018-10-15,First Class,Craig Reiter,Consumer,6213,5,0.0,253.0,0.28,905,172,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,Avanti
6209,CA-2018-116645,514,2018-11-30,Newark,Delaware,East,United States,19711.0,2018-12-04,Standard Class,Max Engle,Consumer,6214,6,0.0,45.0,0.29,156,362,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,Boston
6210,CA-2018-116680,604,2018-09-04,San Francisco,California,West,United States,94122.0,2018-09-06,Second Class,Pete Kriz,Consumer,6215,6,0.2,4.0,0.33,13,67,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,Acco
6211,CA-2018-116680,604,2018-09-04,San Francisco,California,West,United States,94122.0,2018-09-06,Second Class,Pete Kriz,Consumer,6216,8,0.2,92.0,0.06,1478,383,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,Bush
6212,CA-2018-116715,783,2018-12-02,San Francisco,California,West,United States,94122.0,2018-12-05,First Class,Victoria Wilson,Corporate,6217,2,0.0,4.0,0.45,9,1759,Xerox 1962,Office Supplies,Paper,Xerox
6213,CA-2018-116715,783,2018-12-02,San Francisco,California,West,United States,94122.0,2018-12-05,First Class,Victoria Wilson,Corporate,6218,2,0.0,54.0,0.49,110,1736,Xerox 1940,Office Supplies,Paper,Xerox
6214,CA-2018-116715,783,2018-12-02,San Francisco,California,West,United States,94122.0,2018-12-05,First Class,Victoria Wilson,Corporate,6219,9,0.0,151.0,0.27,560,646,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,Fellowes
6215,CA-2018-116855,57,2018-12-17,Chesapeake,Virginia,South,United States,23320.0,2018-12-21,Standard Class,Arianne Irving,Consumer,6220,5,0.0,81.0,0.16,505,850,Hon Valutask Swivel Chairs,Furniture,Chairs,Hon
6216,CA-2018-116939,60,2018-09-25,Richmond,Virginia,South,United States,23223.0,2018-09-29,Standard Class,Arthur Gainer,Consumer,6221,5,0.0,48.0,0.27,178,1512,Steel Personal Filing/Posting Tote,Office Supplies,Storage,Other
6217,CA-2018-116946,765,2018-12-19,Parker,Colorado,West,United States,80134.0,2018-12-23,Standard Class,Tony Sayre,Consumer,6222,5,0.2,4.0,0.3,13,1220,OIC Stacking Trays,Furniture,Furnishings,OIC
6218,CA-2018-116946,765,2018-12-19,Parker,Colorado,West,United States,80134.0,2018-12-23,Standard Class,Tony Sayre,Consumer,6223,2,0.2,-18.0,-0.23,78,1554,Tennsco Industrial Shelving,Office Supplies,Storage,Tennsco
6219,CA-2018-116946,765,2018-12-19,Parker,Colorado,West,United States,80134.0,2018-12-23,Standard Class,Tony Sayre,Consumer,6224,7,0.7,-184.0,-1.8,102,1189,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,O'Sullivan
6220,CA-2018-116953,728,2018-04-24,Mesa,Arizona,West,United States,85204.0,2018-04-25,First Class,Susan Vittorini,Consumer,6225,10,0.2,35.0,0.06,552,157,AT&T 841000 Phone,Technology,Phones,AT&T
6221,CA-2018-116988,601,2018-06-27,Seattle,Washington,West,United States,98105.0,2018-06-29,Second Class,Pauline Webber,Corporate,6226,3,0.0,9.0,0.48,19,1797,Xerox 1997,Office Supplies,Paper,Xerox
6222,CA-2018-116988,601,2018-06-27,Seattle,Washington,West,United States,98105.0,2018-06-29,Second Class,Pauline Webber,Corporate,6227,3,0.0,40.0,0.32,126,627,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,Executive Impressions
6223,CA-2018-116988,601,2018-06-27,Seattle,Washington,West,United States,98105.0,2018-06-29,Second Class,Pauline Webber,Corporate,6228,5,0.0,245.0,0.19,1287,1024,Logitech P710e Mobile Speakerphone,Technology,Accessories,Logitech
6224,CA-2018-117009,84,2018-09-22,Santa Ana,California,West,United States,92704.0,2018-09-28,Standard Class,Berenike Kampe,Consumer,6229,2,0.0,6.0,0.28,22,671,Fiskars Softgrip Scissors,Office Supplies,Supplies,Fiskars
6225,CA-2018-117023,396,2018-08-07,Long Beach,New York,East,United States,11561.0,2018-08-12,Standard Class,Joni Wasserman,Consumer,6230,2,0.0,5.0,0.47,12,1326,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,Quartet
6226,CA-2018-117023,396,2018-08-07,Long Beach,New York,East,United States,11561.0,2018-08-12,Standard Class,Joni Wasserman,Consumer,6231,10,0.0,26.0,0.25,105,1508,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors
6227,CA-2018-117044,327,2018-09-11,Chicago,Illinois,Central,United States,60623.0,2018-09-13,Second Class,Helen Andreada,Consumer,6232,4,0.2,3.0,0.31,11,51,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,Acco
6228,CA-2018-117044,327,2018-09-11,Chicago,Illinois,Central,United States,60623.0,2018-09-13,Second Class,Helen Andreada,Consumer,6233,6,0.2,6.0,0.31,21,1721,Xerox 1927,Office Supplies,Paper,Xerox
6229,CA-2018-117079,379,2018-10-23,Jacksonville,Florida,South,United States,32216.0,2018-10-27,Standard Class,Jocasta Rupert,Consumer,6234,3,0.2,108.0,0.13,864,1653,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,Other
6230,CA-2018-117114,182,2018-10-31,Chicago,Illinois,Central,United States,60610.0,2018-11-05,Standard Class,Craig Yedwab,Corporate,6235,3,0.2,3.0,0.33,10,2,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,Other
6231,CA-2018-117114,182,2018-10-31,Chicago,Illinois,Central,United States,60610.0,2018-11-05,Standard Class,Craig Yedwab,Corporate,6236,4,0.2,38.0,0.08,509,451,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,ClearOne
6232,CA-2018-117128,72,2018-12-05,New York City,New York,East,United States,10024.0,2018-12-08,Second Class,Bart Folk,Consumer,6237,3,0.0,5.0,0.47,11,231,Avery 52,Office Supplies,Labels,Avery
6233,CA-2018-117128,72,2018-12-05,New York City,New York,East,United States,10024.0,2018-12-08,Second Class,Bart Folk,Consumer,6238,6,0.0,10.0,0.46,22,1531,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,Other
6234,CA-2018-117156,736,2018-03-21,Reading,Pennsylvania,East,United States,19601.0,2018-03-23,Second Class,Ted Butterfield,Consumer,6239,3,0.2,3.0,0.33,9,456,Colored Envelopes,Office Supplies,Envelopes,Other
6235,CA-2018-117198,69,2018-08-31,Monroe,Louisiana,South,United States,71203.0,2018-09-05,Standard Class,Barry Gonzalez,Consumer,6240,2,0.0,218.0,0.33,660,1278,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Plantronics
6236,CA-2018-117212,102,2018-02-26,Los Angeles,California,West,United States,90036.0,2018-02-28,Second Class,Bradley Talbott,Home Office,6241,4,0.0,11.0,0.49,23,1718,Xerox 1924,Office Supplies,Paper,Xerox
6237,CA-2018-117212,102,2018-02-26,Los Angeles,California,West,United States,90036.0,2018-02-28,Second Class,Bradley Talbott,Home Office,6242,4,0.0,22.0,0.27,82,950,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,Kensington
6238,CA-2018-117212,102,2018-02-26,Los Angeles,California,West,United States,90036.0,2018-02-28,Second Class,Bradley Talbott,Home Office,6243,4,0.0,110.0,0.49,224,1700,Xerox 1908,Office Supplies,Paper,Xerox
6239,CA-2018-117212,102,2018-02-26,Los Angeles,California,West,United States,90036.0,2018-02-28,Second Class,Bradley Talbott,Home Office,6244,8,0.2,67.0,0.08,890,1577,Toshiba IPT2010-SD IP Telephone,Technology,Phones,Other
6240,CA-2018-117212,102,2018-02-26,Los Angeles,California,West,United States,90036.0,2018-02-28,Second Class,Bradley Talbott,Home Office,6245,3,0.2,89.0,0.1,892,786,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other
6241,CA-2018-117240,155,2018-07-23,New York City,New York,East,United States,10009.0,2018-07-28,Standard Class,Christine Phan,Corporate,6246,3,0.2,4.0,0.33,13,135,Angle-D Ring Binders,Office Supplies,Binders,Angle-D
6242,CA-2018-117261,748,2018-09-04,Los Angeles,California,West,United States,90032.0,2018-09-10,Standard Class,Tiffany House,Corporate,6247,4,0.0,1.0,0.01,54,1361,"Rogers Jumbo File, Granite",Office Supplies,Storage,Rogers
6243,CA-2018-117324,367,2018-12-08,Madison,Wisconsin,Central,United States,53711.0,2018-12-13,Standard Class,Jeremy Pistek,Consumer,6248,4,0.0,13.0,0.46,28,93,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,Adams
6244,CA-2018-117324,367,2018-12-08,Madison,Wisconsin,Central,United States,53711.0,2018-12-13,Standard Class,Jeremy Pistek,Consumer,6249,2,0.0,28.0,0.46,61,179,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,Avery
6245,CA-2018-117324,367,2018-12-08,Madison,Wisconsin,Central,United States,53711.0,2018-12-13,Standard Class,Jeremy Pistek,Consumer,6250,3,0.0,32.0,0.18,178,1005,Logitech G105 Gaming Keyboard,Technology,Accessories,Logitech
6246,CA-2018-117324,367,2018-12-08,Madison,Wisconsin,Central,United States,53711.0,2018-12-13,Standard Class,Jeremy Pistek,Consumer,6251,4,0.0,41.0,0.09,460,1429,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,Sauder
6247,CA-2018-117324,367,2018-12-08,Madison,Wisconsin,Central,United States,53711.0,2018-12-13,Standard Class,Jeremy Pistek,Consumer,6252,3,0.0,305.0,0.28,1090,865,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,Hoover
6248,CA-2018-117394,527,2018-09-04,Philadelphia,Pennsylvania,East,United States,19120.0,2018-09-10,Standard Class,Michael Moore,Consumer,6253,4,0.2,-1.0,-0.08,19,969,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Kingston
6249,CA-2018-117401,596,2018-05-18,Springfield,Missouri,Central,United States,65807.0,2018-05-22,Second Class,Paul Prost,Home Office,6254,7,0.0,21.0,0.48,43,1598,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,Universal
6250,CA-2018-117401,596,2018-05-18,Springfield,Missouri,Central,United States,65807.0,2018-05-22,Second Class,Paul Prost,Home Office,6255,5,0.0,2.0,0.02,115,1106,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,Motorola
6251,CA-2018-117401,596,2018-05-18,Springfield,Missouri,Central,United States,65807.0,2018-05-22,Second Class,Paul Prost,Home Office,6256,7,0.0,198.0,0.28,707,171,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,Avanti
6252,CA-2018-117422,282,2018-10-21,Lakewood,Ohio,East,United States,44107.0,2018-10-25,Standard Class,Frank Carlisle,Home Office,6257,1,0.2,1.0,0.34,4,1366,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Other
6253,CA-2018-117422,282,2018-10-21,Lakewood,Ohio,East,United States,44107.0,2018-10-25,Standard Class,Frank Carlisle,Home Office,6258,4,0.7,-5.0,-0.8,6,1459,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Other
6254,CA-2018-117422,282,2018-10-21,Lakewood,Ohio,East,United States,44107.0,2018-10-25,Standard Class,Frank Carlisle,Home Office,6259,2,0.2,16.0,0.1,162,171,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,Avanti
6255,CA-2018-117436,474,2018-06-08,Norwich,Connecticut,East,United States,6360.0,2018-06-14,Standard Class,Liz Willingham,Consumer,6260,2,0.0,5.0,0.49,10,1645,Wilson Jones Impact Binders,Office Supplies,Binders,Wilson Jones
6256,CA-2018-117443,359,2018-12-23,Rockford,Illinois,Central,United States,61107.0,2018-12-25,Second Class,Jennifer Braxton,Corporate,6261,4,0.8,-22.0,-1.6,14,1646,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,Wilson Jones
6257,CA-2018-117443,359,2018-12-23,Rockford,Illinois,Central,United States,61107.0,2018-12-25,Second Class,Jennifer Braxton,Corporate,6262,4,0.2,64.0,0.36,176,1736,Xerox 1940,Office Supplies,Paper,Xerox
6258,CA-2018-117457,433,2018-12-08,San Francisco,California,West,United States,94110.0,2018-12-12,Standard Class,Keith Herrera,Consumer,6263,1,0.0,5.0,0.48,10,1663,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,Wirebound
6259,CA-2018-117457,433,2018-12-08,San Francisco,California,West,United States,94110.0,2018-12-12,Standard Class,Keith Herrera,Consumer,6264,5,0.0,13.0,0.49,27,1655,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,Wirebound
6260,CA-2018-117457,433,2018-12-08,San Francisco,California,West,United States,94110.0,2018-12-12,Standard Class,Keith Herrera,Consumer,6265,9,0.0,14.0,0.48,28,1442,Self-Adhesive Removable Labels,Office Supplies,Labels,Other
6261,CA-2018-117457,433,2018-12-08,San Francisco,California,West,United States,94110.0,2018-12-12,Standard Class,Keith Herrera,Consumer,6266,1,0.0,27.0,0.49,56,1700,Xerox 1908,Office Supplies,Paper,Xerox
6262,CA-2018-117457,433,2018-12-08,San Francisco,California,West,United States,94110.0,2018-12-12,Standard Class,Keith Herrera,Consumer,6267,2,0.2,-18.0,-0.16,114,1180,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,Novimex
6263,CA-2018-117457,433,2018-12-08,San Francisco,California,West,United States,94110.0,2018-12-12,Standard Class,Keith Herrera,Consumer,6268,5,0.0,38.0,0.21,180,1469,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Sony
6264,CA-2018-117457,433,2018-12-08,San Francisco,California,West,United States,94110.0,2018-12-12,Standard Class,Keith Herrera,Consumer,6269,7,0.2,-113.0,-0.11,1004,318,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,Bevis
6265,CA-2018-117457,433,2018-12-08,San Francisco,California,West,United States,94110.0,2018-12-12,Standard Class,Keith Herrera,Consumer,6270,3,0.2,435.0,0.36,1200,1453,Sharp AL-1530CS Digital Copier,Technology,Copiers,Sharp
6266,CA-2018-117457,433,2018-12-08,San Francisco,California,West,United States,94110.0,2018-12-12,Standard Class,Keith Herrera,Consumer,6271,13,0.15,31.0,0.02,1337,1191,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan
6267,CA-2018-117485,88,2018-09-23,Tulsa,Oklahoma,Central,United States,74133.0,2018-09-29,Standard Class,Bill Donatelli,Consumer,6272,4,0.0,102.0,0.35,292,922,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,Imation
6268,CA-2018-117513,93,2018-03-03,Los Angeles,California,West,United States,90004.0,2018-03-08,Standard Class,Bill Tyler,Corporate,6273,7,0.2,-15.0,-0.04,400,980,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
6269,CA-2018-117632,144,2018-05-12,San Francisco,California,West,United States,94122.0,2018-05-18,Standard Class,Charles Sheldon,Corporate,6274,1,0.0,2.0,0.27,8,858,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,Hoover
6270,CA-2018-117632,144,2018-05-12,San Francisco,California,West,United States,94122.0,2018-05-18,Standard Class,Charles Sheldon,Corporate,6275,4,0.2,6.0,0.34,19,536,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,DXL
6271,CA-2018-117632,144,2018-05-12,San Francisco,California,West,United States,94122.0,2018-05-18,Standard Class,Charles Sheldon,Corporate,6276,2,0.0,5.0,0.02,239,461,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Other
6272,CA-2018-117632,144,2018-05-12,San Francisco,California,West,United States,94122.0,2018-05-18,Standard Class,Charles Sheldon,Corporate,6277,5,0.2,-11.0,-0.04,285,980,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
6273,CA-2018-117646,722,2018-08-21,Louisville,Colorado,West,United States,80027.0,2018-08-25,Standard Class,Sung Chung,Consumer,6278,1,0.2,2.0,0.31,7,1477,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,Southworth
6274,CA-2018-117646,722,2018-08-21,Louisville,Colorado,West,United States,80027.0,2018-08-25,Standard Class,Sung Chung,Consumer,6279,3,0.2,7.0,0.31,23,485,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,DAX
6275,CA-2018-117646,722,2018-08-21,Louisville,Colorado,West,United States,80027.0,2018-08-25,Standard Class,Sung Chung,Consumer,6280,3,0.2,21.0,0.09,237,1336,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,Other
6276,CA-2018-117653,499,2018-10-19,Chicago,Illinois,Central,United States,60623.0,2018-10-23,Standard Class,Mary O'Rourke,Consumer,6281,1,0.5,-68.0,-0.74,91,979,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,Lesro
